,UTC,MPL3115A2_Temp,HMC5883_0_Bx,HMC5883_0_By,HMC5883_0_Bz,HMC5883_1_Bx,HMC5883_1_By,HMC5883_1_Bz,HMC5883_2_Bx,HMC5883_2_By,HMC5883_2_Bz,HMC5883_3_Bx,HMC5883_3_By,HMC5883_3_Bz,HMC5883_4_Bx,HMC5883_4_By,HMC5883_4_Bz,HMC5883_5_Bx,HMC5883_5_By,HMC5883_5_Bz,HMC5883_6_Bx,HMC5883_6_By,HMC5883_6_Bz,HMC5883_7_Bx,HMC5883_7_By,HMC5883_7_Bz
0,2017-08-21T13:23:31.000000,23.25,-0.4595954120159149,0.2680332660675049,-0.005670271813869476,-0.4756554961204529,0.2575969099998474,0.35557833313941956,-0.4921116530895233,0.2721303105354309,0.009317764081060886,-0.5041488409042358,0.28755050897598267,0.07770142704248428,-0.49052077531814575,0.26902633905410767,0.17131724953651428,nan,nan,nan,-0.4669613838195801,0.27990448474884033,0.0870281532406807,-0.5001084804534912,0.12062493711709976,0.6809320449829102
1,2017-08-21T13:57:11.000000,25.3125,-0.15745550394058228,0.0976179763674736,-0.6420385837554932,-0.1829000860452652,0.13811178505420685,-0.2568068504333496,-0.13586211204528809,0.0994117334485054,-0.6376887559890747,-0.17222362756729126,0.14161697030067444,-0.5527883172035217,-0.09093140065670013,0.13249821960926056,-0.5246058106422424,nan,nan,nan,-0.05784370005130768,0.13197112083435059,-0.6036659479141235,-0.09701968729496002,-0.008827363140881062,-0.003029189771041274
2,2017-08-21T13:57:40.000000,25.1875,-0.18783774971961975,0.03854326158761978,-0.6222007274627686,-0.21242481470108032,0.07857098430395126,-0.23514607548713684,-0.16812439262866974,0.04068726673722267,-0.6198131442070007,-0.20178250968456268,0.07815176993608475,-0.5329530835151672,-0.1237708255648613,0.07522934675216675,-0.5090197324752808,nan,nan,nan,-0.09140496701002121,0.07684515416622162,-0.5871654152870178,-0.12815774977207184,-0.06662215292453766,0.014141733758151531
3,2017-08-21T14:02:33.000000,25.0625,-0.24804449081420898,0.21731100976467133,-0.5621805191040039,-0.26510536670684814,0.2582930624485016,-0.1727127879858017,-0.22858154773712158,0.21657823026180267,-0.5575457811355591,-0.2596864104270935,0.2642524838447571,-0.4682837128639221,-0.18500614166259766,0.24167712032794952,-0.44076403975486755,nan,nan,nan,-0.15119588375091553,0.24316288530826569,-0.5268157124519348,-0.18873941898345947,0.10215628892183304,0.08327166736125946
4,2017-08-21T14:03:01.000000,24.9375,-0.14373594522476196,0.30113741755485535,-0.5639798641204834,-0.1595943421125412,0.3394586443901062,-0.18010565638542175,-0.12302578240633011,0.29971447587013245,-0.5590103268623352,-0.15493479371070862,0.3519763648509979,-0.47493845224380493,-0.08197712153196335,0.3231891393661499,-0.4377419948577881,nan,nan,nan,-0.04797213897109032,0.3227425813674927,-0.5269027948379517,-0.08828899264335632,0.18417035043239594,0.08041352033615112
5,2017-08-21T14:04:01.000000,25.1875,-0.4581805467605591,0.27369916439056396,-0.11367250978946686,-0.4778526723384857,0.26509520411491394,0.24916765093803406,-0.48901501297950745,0.2766459882259369,-0.09654039144515991,-0.5063976049423218,0.2931087911128998,-0.02609175071120262,-0.4855125844478607,0.2742606997489929,0.057963743805885315,nan,nan,nan,-0.4646219313144684,0.28211709856987,-0.02472395822405815,-0.50205397605896,0.12310582399368286,0.564742922782898
6,2017-08-21T14:04:31.000000,25.1875,-0.46748730540275574,0.16737598180770874,0.016422569751739502,-0.4840846061706543,0.15746566653251648,0.37860098481178284,-0.4992825984954834,0.16990044713020325,0.030579933896660805,-0.5065008401870728,0.17908482253551483,0.10349059104919434,-0.4974699914455414,0.16658765077590942,0.18869738280773163,nan,nan,nan,-0.4748081862926483,0.17767572402954102,0.10716479271650314,-0.5062474012374878,0.015650799497961998,0.6943038105964661
7,2017-08-21T14:05:01.000000,25.1875,-0.46039077639579773,0.009398985654115677,0.0610341839492321,-0.4787592589855194,-0.0038342999760061502,0.4196107089519501,-0.49430733919143677,0.012301395647227764,0.07228803634643555,-0.4986454248428345,0.009728156961500645,0.14368417859077454,-0.49284300208091736,0.011367262341082096,0.2283993512392044,nan,nan,nan,-0.4692843556404114,0.02290908806025982,0.15141616761684418,-0.4964962899684906,-0.14149123430252075,0.7356910705566406
8,2017-08-21T14:05:31.000000,25.0625,-0.37469226121902466,0.0020617148838937283,0.17639701068401337,-0.3876340091228485,-0.01285182312130928,0.5303086638450623,-0.4066178798675537,0.0030080650467425585,0.1848561316728592,-0.4010964632034302,-0.00020238116849213839,0.2556597590446472,-0.4074081778526306,-0.0020539257675409317,0.3466123342514038,nan,nan,nan,-0.38168394565582275,0.010961353778839111,0.26539212465286255,-0.40477827191352844,-0.15285417437553406,0.8450033068656921
9,2017-08-21T14:05:01.000000,25.1875,-0.46039077639579773,0.009398985654115677,0.0610341839492321,-0.4787592589855194,-0.0038342999760061502,0.4196107089519501,-0.49430733919143677,0.012301395647227764,0.07228803634643555,-0.4986454248428345,0.009728156961500645,0.14368417859077454,-0.49284300208091736,0.011367262341082096,0.2283993512392044,nan,nan,nan,-0.4692843556404114,0.02290908806025982,0.15141616761684418,-0.4964962899684906,-0.14149123430252075,0.7356910705566406
10,2017-08-21T14:06:01.000000,25.0,-0.44353169202804565,0.04561358690261841,0.05250150337815285,-0.4614352285861969,0.03246816620230675,0.4101749658584595,-0.47643014788627625,0.04843703657388687,0.06368301063776016,-0.48187577724456787,0.04847037419676781,0.13417848944664001,-0.47484132647514343,0.0470770038664341,0.22034913301467896,nan,nan,nan,-0.4515315890312195,0.058235205709934235,0.14211396872997284,-0.47949087619781494,-0.10485733300447464,0.7251731157302856
11,2017-08-21T14:06:31.000000,24.9375,-0.4675041735172272,0.18422015011310577,-0.1121266707777977,-0.4887584447860718,0.17252367734909058,0.2479676902294159,-0.4999910295009613,0.18817907571792603,-0.09603895246982574,-0.5188893675804138,0.19801722466945648,-0.02905644103884697,-0.4954529106616974,0.18984916806221008,0.05667947977781296,nan,nan,nan,-0.47445112466812134,0.19752782583236694,-0.021725887432694435,-0.5100449323654175,0.038160718977451324,0.5649121403694153
12,2017-08-21T14:07:01.000000,24.9375,-0.3328072726726532,0.23314881324768066,-0.09758239984512329,-0.3508303761482239,0.21932819485664368,0.25478896498680115,-0.3629992604255676,0.2357785999774933,-0.08438131958246231,-0.3780158460140228,0.24903544783592224,-0.02258659526705742,-0.3597773313522339,0.23673051595687866,0.07071445882320404,nan,nan,nan,-0.3377700746059418,0.24284237623214722,-0.011313875205814838,-0.37242358922958374,0.08629073202610016,0.5693734288215637
13,2017-08-21T14:07:31.000000,24.9375,-0.44038552045822144,0.146341934800148,-0.043143801391124725,-0.4594302773475647,0.13427206873893738,0.31429174542427063,-0.47182437777519226,0.15055662393569946,-0.028874056413769722,-0.4850108325481415,0.15806056559085846,0.03842644393444061,-0.46763986349105835,0.15057988464832306,0.12704917788505554,nan,nan,nan,-0.44532233476638794,0.15889690816402435,0.048590417951345444,-0.4776914715766907,-0.0005926076555624604,0.6312927007675171
14,2017-08-21T14:08:01.000000,24.875,-0.4541648030281067,-0.006092812865972519,0.06495188921689987,-0.4730853736400604,-0.019577398896217346,0.4225831925868988,-0.4868503510951996,-0.0023385859094560146,0.07587206363677979,-0.49191373586654663,-0.005913833621889353,0.1471881866455078,-0.4844500422477722,-0.003045802004635334,0.2317832112312317,nan,nan,nan,-0.46171239018440247,0.007859951816499233,0.15588657557964325,-0.48837810754776,-0.15584096312522888,0.7350257635116577
15,2017-08-21T14:08:30.000000,24.6875,-0.4137534201145172,-0.16901296377182007,-0.05261937156319618,-0.4390924274921417,-0.1849808543920517,0.3035006821155548,-0.44861480593681335,-0.16582490503787994,-0.04145895689725876,-0.4581237733364105,-0.18185149133205414,0.02725711464881897,-0.4461703598499298,-0.16037917137145996,0.10519540309906006,nan,nan,nan,-0.42728814482688904,-0.15441198647022247,0.036172330379486084,-0.4531330466270447,-0.3204314410686493,0.6123971939086914
16,2017-08-21T14:09:00.000000,24.625,-0.2742566168308258,-0.32720038294792175,0.030834583565592766,-0.2979249656200409,-0.3476318418979645,0.3798545002937317,-0.30875396728515625,-0.326674222946167,0.03554627299308777,-0.3073229193687439,-0.3539583384990692,0.10211730003356934,-0.3096858263015747,-0.32026243209838867,0.1815057098865509,nan,nan,nan,-0.2895720899105072,-0.31516700983047485,0.11260835081338882,-0.3083694875240326,-0.48229965567588806,0.679408609867096
17,2017-08-21T14:09:29.000000,24.5625,-0.33875346183776855,-0.29428717494010925,-0.04637860879302025,-0.365630179643631,-0.3131631016731262,0.30614370107650757,-0.37427008152008057,-0.29258137941360474,-0.038386475294828415,-0.38004669547080994,-0.3175945580005646,0.028406936675310135,-0.3732078969478607,-0.2846028208732605,0.10488292574882507,nan,nan,nan,-0.3545789420604706,-0.28019440174102783,0.03736783191561699,-0.3768417239189148,-0.44715067744255066,0.607485294342041
18,2017-08-21T14:09:00.000000,24.625,-0.2742566168308258,-0.32720038294792175,0.030834583565592766,-0.2979249656200409,-0.3476318418979645,0.3798545002937317,-0.30875396728515625,-0.326674222946167,0.03554627299308777,-0.3073229193687439,-0.3539583384990692,0.10211730003356934,-0.3096858263015747,-0.32026243209838867,0.1815057098865509,nan,nan,nan,-0.2895720899105072,-0.31516700983047485,0.11260835081338882,-0.3083694875240326,-0.48229965567588806,0.679408609867096
19,2017-08-21T14:09:59.000000,24.5625,-0.3871656358242035,-0.2058248072862625,-0.15881793200969696,-0.4169931411743164,-0.22291453182697296,0.19636109471321106,-0.4232102632522583,-0.20288780331611633,-0.1466454714536667,-0.43859970569610596,-0.2215045690536499,-0.0812087282538414,-0.41970306634902954,-0.1933831423521042,-0.00623415969312191,nan,nan,nan,-0.4028860330581665,-0.19024163484573364,-0.07311204820871353,-0.43034958839416504,-0.3556029498577118,0.5010585188865662
20,2017-08-21T14:10:29.000000,24.6875,-0.48956647515296936,0.18060214817523956,-0.21286417543888092,-0.515031635761261,0.16954487562179565,0.1481119990348816,-0.5222379565238953,0.18482883274555206,-0.19410133361816406,-0.5488967895507812,0.19468526542186737,-0.12875500321388245,-0.5156219601631165,0.18950830399990082,-0.04686697572469711,nan,nan,nan,-0.496644526720047,0.1945439726114273,-0.12194058299064636,-0.5345805883407593,0.035634253174066544,0.46149492263793945
21,2017-08-21T14:09:59.000000,24.5625,-0.3871656358242035,-0.2058248072862625,-0.15881793200969696,-0.4169931411743164,-0.22291453182697296,0.19636109471321106,-0.4232102632522583,-0.20288780331611633,-0.1466454714536667,-0.43859970569610596,-0.2215045690536499,-0.0812087282538414,-0.41970306634902954,-0.1933831423521042,-0.00623415969312191,nan,nan,nan,-0.4028860330581665,-0.19024163484573364,-0.07311204820871353,-0.43034958839416504,-0.3556029498577118,0.5010585188865662
22,2017-08-21T14:09:59.000000,24.5625,-0.3871656358242035,-0.2058248072862625,-0.15881793200969696,-0.4169931411743164,-0.22291453182697296,0.19636109471321106,-0.4232102632522583,-0.20288780331611633,-0.1466454714536667,-0.43859970569610596,-0.2215045690536499,-0.0812087282538414,-0.41970306634902954,-0.1933831423521042,-0.00623415969312191,nan,nan,nan,-0.4028860330581665,-0.19024163484573364,-0.07311204820871353,-0.43034958839416504,-0.3556029498577118,0.5010585188865662
23,2017-08-21T14:10:58.000000,24.75,-0.48954296112060547,0.1804150938987732,-0.21378196775913239,-0.5149741172790527,0.1693180650472641,0.14723603427410126,-0.5221855640411377,0.1846386194229126,-0.19504354894161224,-0.548856794834137,0.1943848431110382,-0.12969399988651276,-0.5156998634338379,0.18929360806941986,-0.047747720032930374,nan,nan,nan,-0.49658527970314026,0.19423909485340118,-0.12279496341943741,-0.5345768928527832,0.03534403815865517,0.46083301305770874
24,2017-08-21T14:11:28.000000,24.6875,-0.4900366961956024,0.18057312071323395,-0.21567437052726746,-0.5155555605888367,0.16948692500591278,0.1455526500940323,-0.522761881351471,0.18473558127880096,-0.19695991277694702,-0.5495715737342834,0.19457150995731354,-0.1313844472169876,-0.5163269639015198,0.18937264382839203,-0.049768250435590744,nan,nan,nan,-0.49725908041000366,0.19419115781784058,-0.12486710399389267,-0.5353070497512817,0.03519836440682411,0.4594120681285858
25,2017-08-21T14:11:57.000000,24.75,-0.4894903898239136,0.1803840547800064,-0.21573510766029358,-0.5148926377296448,0.1692546308040619,0.145507350564003,-0.5222057700157166,0.1846397966146469,-0.19694869220256805,-0.548830509185791,0.19440728425979614,-0.13149210810661316,-0.5157583951950073,0.18938371539115906,-0.04962815344333649,nan,nan,nan,-0.496759831905365,0.19425374269485474,-0.12479054182767868,-0.5348446369171143,0.03526730090379715,0.45971059799194336
26,2017-08-21T14:12:27.000000,24.75,-0.4896244704723358,0.18049299716949463,-0.21594999730587006,-0.5150350332260132,0.16935917735099792,0.14536568522453308,-0.5224446058273315,0.1847086399793625,-0.1971316784620285,-0.5489967465400696,0.19454284012317657,-0.13169048726558685,-0.5160017609596252,0.18950946629047394,-0.04988054931163788,nan,nan,nan,-0.49698954820632935,0.19441373646259308,-0.12508542835712433,-0.535168468952179,0.03528064116835594,0.45989447832107544
27,2017-08-21T14:12:56.000000,24.8125,-0.4836047887802124,0.19700893759727478,-0.20740613341331482,-0.5074371695518494,0.18572109937667847,0.15350468456745148,-0.5161637663841248,0.20100340247154236,-0.1896202713251114,-0.5416178703308105,0.21175485849380493,-0.12448780983686447,-0.5099993944168091,0.20503193140029907,-0.0421174131333828,nan,nan,nan,-0.490711510181427,0.20987674593925476,-0.11867523193359375,-0.5286767482757568,0.05103598162531853,0.46665576100349426
28,2017-08-21T14:12:27.000000,24.75,-0.4896244704723358,0.18049299716949463,-0.21594999730587006,-0.5150350332260132,0.16935917735099792,0.14536568522453308,-0.5224446058273315,0.1847086399793625,-0.1971316784620285,-0.5489967465400696,0.19454284012317657,-0.13169048726558685,-0.5160017609596252,0.18950946629047394,-0.04988054931163788,nan,nan,nan,-0.49698954820632935,0.19441373646259308,-0.12508542835712433,-0.535168468952179,0.03528064116835594,0.45989447832107544
29,2017-08-21T14:13:25.000000,24.75,-0.47370046377182007,0.19748513400554657,-0.18655014038085938,-0.4975239038467407,0.1862952709197998,0.17416851222515106,-0.5059413909912109,0.20143955945968628,-0.16862522065639496,-0.5303887128829956,0.21221798658370972,-0.1031690239906311,-0.5002158880233765,0.20474494993686676,-0.01925060898065567,nan,nan,nan,-0.48053792119026184,0.2103458046913147,-0.09605908393859863,-0.5181077718734741,0.05173194780945778,0.4892914295196533
30,2017-08-21T14:13:54.000000,24.5,-0.43777868151664734,0.021884867921471596,0.04557120054960251,-0.45671868324279785,0.008398105390369892,0.4031956195831299,-0.4702657163143158,0.024899641051888466,0.056317102164030075,-0.47646695375442505,0.023389501497149467,0.12657420337200165,-0.46834832429885864,0.02477397955954075,0.21130600571632385,nan,nan,nan,-0.445389986038208,0.03610226511955261,0.13373352587223053,-0.4729071855545044,-0.12692241370677948,0.7135353684425354
31,2017-08-21T14:14:24.000000,24.6875,-0.43960264325141907,-0.17935386300086975,-0.13032875955104828,-0.46808138489723206,-0.19485943019390106,0.22827988862991333,-0.4755420684814453,-0.17601104080677032,-0.11759917438030243,-0.49058154225349426,-0.19246895611286163,-0.0493878573179245,-0.47237956523895264,-0.16818638145923615,0.024562561884522438,nan,nan,nan,-0.4550059139728546,-0.16338899731636047,-0.043483126908540726,-0.4830175042152405,-0.32996290922164917,0.5366264581680298
32,2017-08-21T14:14:53.000000,24.5625,-0.45103350281715393,-0.16747932136058807,-0.05411622300744057,-0.476592481136322,-0.1825551837682724,0.30502834916114807,-0.4864555299282074,-0.16438254714012146,-0.04246078431606293,-0.4969184100627899,-0.17985211312770844,0.027977939695119858,-0.48421600461006165,-0.1591014415025711,0.10346991568803787,nan,nan,nan,-0.46536049246788025,-0.15182878077030182,0.03344244509935379,-0.4916372299194336,-0.31894153356552124,0.613953173160553
33,2017-08-21T14:15:23.000000,24.5,-0.4510791003704071,-0.16752709448337555,-0.053701482713222504,-0.4765954613685608,-0.1826196014881134,0.30545786023139954,-0.4865926206111908,-0.16447259485721588,-0.04210604354739189,-0.4969794452190399,-0.17992781102657318,0.028313783928751945,-0.48445212841033936,-0.15934032201766968,0.10394122451543808,nan,nan,nan,-0.4656584858894348,-0.15196645259857178,0.033786069601774216,-0.49198776483535767,-0.31922152638435364,0.6151314973831177
34,2017-08-21T14:14:53.000000,24.5625,-0.45103350281715393,-0.16747932136058807,-0.05411622300744057,-0.476592481136322,-0.1825551837682724,0.30502834916114807,-0.4864555299282074,-0.16438254714012146,-0.04246078431606293,-0.4969184100627899,-0.17985211312770844,0.027977939695119858,-0.48421600461006165,-0.1591014415025711,0.10346991568803787,nan,nan,nan,-0.46536049246788025,-0.15182878077030182,0.03344244509935379,-0.4916372299194336,-0.31894153356552124,0.613953173160553
35,2017-08-21T14:15:52.000000,24.4375,-0.45118582248687744,-0.16760824620723724,-0.053385645151138306,-0.4766123592853546,-0.18263761699199677,0.3058953881263733,-0.4867008328437805,-0.16460052132606506,-0.04176025837659836,-0.4971015751361847,-0.18004362285137177,0.028708554804325104,-0.48468855023384094,-0.15950030088424683,0.10440696775913239,nan,nan,nan,-0.4659241735935211,-0.1522156149148941,0.034165311604738235,-0.4922955632209778,-0.319568008184433,0.6162264943122864
36,2017-08-21T14:16:21.000000,24.3125,-0.44938281178474426,-0.1693270206451416,-0.049601465463638306,-0.47508153319358826,-0.1842365711927414,0.3097672462463379,-0.4847666025161743,-0.16611965000629425,-0.03790608048439026,-0.495224267244339,-0.18158850073814392,0.032603953033685684,-0.4830801784992218,-0.16085360944271088,0.1087706983089447,nan,nan,nan,-0.4644739627838135,-0.1533607840538025,0.03864440321922302,-0.4910534918308258,-0.32120054960250854,0.6213323473930359
37,2017-08-21T14:15:52.000000,24.4375,-0.45118582248687744,-0.16760824620723724,-0.053385645151138306,-0.4766123592853546,-0.18263761699199677,0.3058953881263733,-0.4867008328437805,-0.16460052132606506,-0.04176025837659836,-0.4971015751361847,-0.18004362285137177,0.028708554804325104,-0.48468855023384094,-0.15950030088424683,0.10440696775913239,nan,nan,nan,-0.4659241735935211,-0.1522156149148941,0.034165311604738235,-0.4922955632209778,-0.319568008184433,0.6162264943122864
38,2017-08-21T14:15:52.000000,24.4375,-0.45118582248687744,-0.16760824620723724,-0.053385645151138306,-0.4766123592853546,-0.18263761699199677,0.3058953881263733,-0.4867008328437805,-0.16460052132606506,-0.04176025837659836,-0.4971015751361847,-0.18004362285137177,0.028708554804325104,-0.48468855023384094,-0.15950030088424683,0.10440696775913239,nan,nan,nan,-0.4659241735935211,-0.1522156149148941,0.034165311604738235,-0.4922955632209778,-0.319568008184433,0.6162264943122864
39,2017-08-21T14:16:51.000000,24.3125,-0.45201200246810913,-0.16878239810466766,-0.049085479229688644,-0.477082222700119,-0.18379169702529907,0.3105795085430145,-0.48766008019447327,-0.1659628301858902,-0.03722440451383591,-0.4975165128707886,-0.18155397474765778,0.033315666019916534,-0.4860517382621765,-0.16133534908294678,0.10953891277313232,nan,nan,nan,-0.46714237332344055,-0.15422280132770538,0.03941284492611885,-0.4932979643344879,-0.3219011127948761,0.6229321956634521
40,2017-08-21T14:17:21.000000,24.0625,-0.4522443413734436,-0.16890683770179749,-0.04903097823262215,-0.47719526290893555,-0.18392916023731232,0.31077632308006287,-0.48803791403770447,-0.16607485711574554,-0.037174347788095474,-0.4976878762245178,-0.1816563904285431,0.03341017663478851,-0.48646509647369385,-0.1614609658718109,0.10974480211734772,nan,nan,nan,-0.46757373213768005,-0.15440627932548523,0.03952513635158539,-0.49365589022636414,-0.322318971157074,0.6239078640937805
41,2017-08-21T14:17:51.000000,24.0625,-0.4525071978569031,-0.16934140026569366,-0.049225617200136185,-0.4773673713207245,-0.1842137724161148,0.31090858578681946,-0.4883943200111389,-0.1665395349264145,-0.037278905510902405,-0.4978789985179901,-0.18199895322322845,0.03339686617255211,-0.48687463998794556,-0.1619333177804947,0.10990622639656067,nan,nan,nan,-0.468051016330719,-0.15488426387310028,0.039439525455236435,-0.4939899444580078,-0.322875052690506,0.6248522996902466
42,2017-08-21T14:18:20.000000,23.875,-0.45282623171806335,-0.16951259970664978,-0.049326807260513306,-0.47759947180747986,-0.18430738151073456,0.31114932894706726,-0.48885613679885864,-0.16669738292694092,-0.03730557858943939,-0.4982124865055084,-0.18211020529270172,0.033326804637908936,-0.4873577654361725,-0.16216562688350677,0.109979547560215,nan,nan,nan,-0.46854475140571594,-0.15516574680805206,0.039426177740097046,-0.49440738558769226,-0.32318389415740967,0.6257718205451965
43,2017-08-21T14:18:49.000000,23.6875,-0.4531261622905731,-0.1696939319372177,-0.04940352588891983,-0.4778555929660797,-0.18445515632629395,0.31135815382003784,-0.4892257750034332,-0.16693426668643951,-0.037363406270742416,-0.49845778942108154,-0.1823127567768097,0.03334903344511986,-0.48779457807540894,-0.16242815554141998,0.11005636304616928,nan,nan,nan,-0.4693129360675812,-0.15545818209648132,0.03943173587322235,-0.49485263228416443,-0.32362380623817444,0.6266536712646484
44,2017-08-21T14:18:20.000000,23.875,-0.45282623171806335,-0.16951259970664978,-0.049326807260513306,-0.47759947180747986,-0.18430738151073456,0.31114932894706726,-0.48885613679885864,-0.16669738292694092,-0.03730557858943939,-0.4982124865055084,-0.18211020529270172,0.033326804637908936,-0.4873577654361725,-0.16216562688350677,0.109979547560215,nan,nan,nan,-0.46854475140571594,-0.15516574680805206,0.039426177740097046,-0.49440738558769226,-0.32318389415740967,0.6257718205451965
